,id,title,tags
3050,403,Driving Miss Daisy,drama bruceberesford the stori of an old jewish widow name daisi werthan and her relationship with her black chauffeur hoke. from an initi mere work relationship grew in 25 year a strong friendship between the two veri differ charact in a time when those type of relationship where shunned. thezanuckcompani morganfreeman jessicatandi danaykroyd individu 1970 cultur clash chauffeur atlanta self discoveri pulitz prize civil right widow racial segreg base on play or music car accid unlik friendship elderli african american servant 1940 1950 1960 elderli ladi race relat drive miss daisi
3051,426285,Fullmetal Alchemist,fantasi action sciencefict adventur fumihikosori two alchemist brother go on a quest for the philosopher' stone after an attempt to reviv their dead mother goe horribl wrong. squareenix ryosukeyamada atomumizuishi tsubasahonda base on manga alchemi live action anim fullmet alchemist
3052,9703,The Last Legion,action adventur fantasi war douglefl as the roman empir crumbl young romulu augustu flee the citi and embark on a peril voyag to britain to track down a legion of supporters. dinodelaurentiiscompani colinfirth benkingsley aishwaryaraibachchan roman empir sword emperor druid ancient rome western roman empir ancient world excalibur 1st centuri britannia the last legion
3053,221,Rebel Without a Cause,drama nicholasray after move to a new town troublemak teen jim stark is suppos to have a clean slate although be the new kid in town bring it own problems. while search for some stabil stark form a bond with a disturb classmat plato and fall for local girl judy. howev judi is the girlfriend of neighborhood tough buzz. when buzz violent confront jim and challeng him to a drag race the new kid' real troubl begin. warnerbros.pictur jamesdean nataliewood salmineo individu rebel street gang car race parent child relationship underground world author unsoci come of age base on short stori teen rebel griffith observatori teenag rebel without a caus
3054,49527,Man on a Ledge,action thriller crime asgerleth an ex-cop turn con threaten to jump to hi death from a manhattan hotel rooftop. the nypd dispatch a femal polic psychologist to talk him down. howev unbeknownst to the polic on the scene the suicid attempt is a cover for the biggest diamond heist ever pulled. summitentertain samworthington elizabethbank jamiebel new york citi decept rooftop diamond heist frame for a crime escap prison negoti man on a ledg
3055,245,About a Boy,drama comedi romanc chrisweitz will freeman is a good-look smooth-talk bachelor whose primari goal in life is avoid ani kind of responsibility. but when he invent an imaginari son in order to meet attract singl mom will get a hilari lesson about life from a bright but hopelessli geeki 12-year-old name marcus. now as will struggl to teach marcu the art of be cool marcu teach will that you'r never too old to grow up. universalpictur hughgrant nicholashoult tonicollett london england rock 'n' roll singl parent base on novel or book rap music bachelor becom an adult friendship singl about a boy
3056,393624,Official Secrets,thriller histori drama gavinhood the true stori of british intellig whistleblow katharin gun who—prior to the 2003 iraq invasion—leak a top-secret nsa memo expos a joint us-uk illeg spi oper against member of the un secur council. the memo propos blackmail member state into vote for war. screenyorkshir keiraknightley mattsmith ralphfienn london england washington dc usa biographi polit iraq war whistleblow 2000 offici secret
3057,80274,Ender's Game,sciencefict action adventur gavinhood base on the classic novel by orson scott card ender' game is the stori of the earth' most gift children train to defend their homeplanet in the space war of the future. digitaldomain asabutterfield harrisonford haileesteinfeld base on novel or book starship fight intoler war strategi chosen one earth child prodigi futurist space alien invas univers militari school adventur moral tale base on young adult novel boy group starship ender' game
3058,717192,Ferry,action crime drama ceciliaverheyden befor he built a drug empir ferri bouman return to hi hometown on a reveng mission that find hi loyalti test — and a love that alter hi life. demensen franklamm eliseschaap huubstapel amsterdam netherland undercov drug crime drug dealer gangster polic crimin crimin empir drug ferri
3059,537116,"tick, tick... BOOM!","drama music lin-manuelmiranda on the cusp of hi 30th birthday jonathon larson a promis young theater compos navig love friendship and the pressur of life as an artist in new york city. imagineentertain andrewgarfield alexandrashipp robindejesú new york citi compos artist music base on true stori base on play or music sing boyfriend girlfriend relationship struggl artist 1990 portrait of an artist hiv/aid epidem theater tick, tick... boom!"
3060,2022,Mr. Deeds,comedi romanc stevenbril when longfellow deed a small-town pizzeria owner and poet inherit $40 billion from hi deceas uncl he quickli begin roll in a differ kind of dough. move to the big citi deed find himself besieg by opportunist all gun for their piec of the pie. babe a televis tabloid report pose as an innoc small-town girl to do an exposé on deeds. newlinecinema adamsandl winonaryd johnturturro new york citi love letter new hampshir liar citi countri contrast inherit billionair kind fabl appl tree corpor take over chrysler build mr. deed
3061,603119,The Silencing,action thriller robinpront a reform hunter becom involv in a deadli game of cat and mous when he and the local sheriff set out to track a viciou killer who may have kidnap hi daughter year ago. anovapictur nikolajcost waldau annabellew hunter sheriff shotgun small town investig wood serial killer disappear alcohol nativ american reserv the silenc
3062,239571,The Best of Me,drama romanc michaelhoffman a pair of former high school sweetheart reunit after mani year when they return to visit their small hometown. relativitymedia michellemonaghan jamesmarsden lukebracey high school sweetheart the best of me
3063,394117,The Florida Project,drama seanbak the stori of a precoci six year-old and her ragtag group of friend whose summer break is fill with childhood wonder possibl and a sens of adventur while the adult around them struggl with hard times. cinereach brooklynnprinc willemdafo briavinait parent child relationship florida drug addict motel friendship drug use summer children' perspect child walt disney world orlando florida peer relationship mother daughter relationship the florida project
3064,440597,Wish Upon,horror thriller fantasi johnr.leonetti a teenag girl discov a box with magic power but those power come with a deadli price. orionpictur joeyk ryanphillipp kihongle magic wish fulfil wish upon
3065,408648,Batman and Harley Quinn,adventur action anim sciencefict samliu batman and nightw are forc to team with the joker' sometimes-girlfriend harley quinn to stop a global threat brought about by poison ivi and jason woodru the floron man. dccomic kevinconroy melissarauch lorenlest superhero base on comic dc univers anim origin movi batman and harley quinn
3066,2567,The Aviator,drama martinscorses a biopic depict the life of filmmak and aviat pioneer howard hugh from 1927 to 1947 dure which time he becam a success film produc and an aviat magnat while simultan grow more unstabl due to sever obsessive-compuls disorder. miramax leonardodicaprio cateblanchett katebeckinsal ladykil pilot biographi woman aviat phobia u.s. congress fli boat howard hugh test flight the aviat
3067,137093,Last Vegas,comedi jonturteltaub age pal billi paddi archi and sam have been best friend sinc childhood. when billi final propos to hi much-young girlfriend all four friend go to la vega to celebr the end of billy' longtim bachelorhood and reliv their glori days. howev the four quickli realiz that the interven decad have chang sin citi and test their friendship in way they had not imagined. giddenmedia robertdeniro morganfreeman michaeldougla california casino new jersey drag queen florida sarcasm marri coupl male friendship grandfath stag night malibu la vega older man younger woman relationship divorc widow brooklyn new york citi group of friend childhood friend militari veteran elderli cirqu du soleil bachelor parti secret plan new york loung singer lifelong friend what happen in vega stay in vega last vega
